,TRANSCRIPTION_UNIT_ID,GENE_ID
1579,ECK120009583,ECK120002090
1580,ECK120009584,ECK120000040
1581,ECK120009585,ECK120001393
1582,ECK120009586,ECK120000455
1583,ECK120009587,ECK120000454
1584,ECK120009588,ECK120000454
1585,ECK120009589,ECK120001898
1586,ECK120009589,ECK120001897
1587,ECK120009590,ECK120001897
1588,ECK120009590,ECK120001898
1589,ECK120009591,ECK120001465
1590,ECK120009592,ECK120001465
1591,ECK120009593,ECK120001488
1592,ECK120009593,ECK120001489
1593,ECK120009594,ECK120001095
1594,ECK120009595,ECK120000303
1595,ECK120009596,ECK120000303
1596,ECK120009597,ECK120000409
1597,ECK120009598,ECK120000303
1598,ECK120009599,ECK120001463
1599,ECK120009599,ECK120001462
1600,ECK120009600,ECK120001325
1601,ECK120009600,ECK120003625
1602,ECK120009600,ECK120001324
1603,ECK120009601,ECK120000395
1604,ECK120009602,ECK120002604
1605,ECK120009602,ECK120000234
1606,ECK120009602,ECK120000235
1607,ECK120009603,ECK120000235
1608,ECK120009603,ECK120000234
1609,ECK120009603,ECK120002604
1610,ECK120009604,ECK120000154
1611,ECK120009604,ECK120000155
1612,ECK120009605,ECK120001349
1613,ECK120009606,ECK120000153
1614,ECK120009608,ECK120002033
1615,ECK120009608,ECK120001299
1616,ECK120009608,ECK120002032
1617,ECK120009608,ECK120002188
1618,ECK120009609,ECK120000480
1619,ECK120009609,ECK120000479
1620,ECK120009609,ECK120000478
1621,ECK120009609,ECK120000477
1622,ECK120009610,ECK120000482
1623,ECK120009611,ECK120000888
1624,ECK120009612,ECK120000888
1625,ECK120009613,ECK120002026
1626,ECK120009614,ECK120000546
1627,ECK120009615,ECK120001011
1628,ECK120009616,ECK120001357
1629,ECK120009617,ECK120001357
1630,ECK120009618,ECK120001357
1631,ECK120009619,ECK120000233
1632,ECK120009619,ECK120000887
1633,ECK120009619,ECK120000911
1634,ECK120009620,ECK120000887
1635,ECK120009620,ECK120000233
1636,ECK120009620,ECK120000911
1637,ECK120009621,ECK120000887
1638,ECK120009622,ECK120000887
1639,ECK120009623,ECK120000887
1640,ECK120009624,ECK120002031
1641,ECK120009624,ECK120001303
1642,ECK120009625,ECK120000503
1643,ECK120009625,ECK120002015
1644,ECK120009626,ECK120000503
1645,ECK120009627,ECK120000695
1646,ECK120009627,ECK120000361
1647,ECK120009628,ECK120001033
1648,ECK120009628,ECK120000785
1649,ECK120009628,ECK120000165
1650,ECK120009629,ECK120000152
1651,ECK120009630,ECK120000152
1652,ECK120009631,ECK120000152
1653,ECK120009632,ECK120001997
1654,ECK120009632,ECK120001996
1655,ECK120009632,ECK120001995
1656,ECK120009632,ECK120001707
1657,ECK120009632,ECK120001998
1658,ECK120009632,ECK120001994
1659,ECK120009632,ECK120001993
1660,ECK120009632,ECK120001992
1661,ECK120009632,ECK120001708
1662,ECK120009632,ECK120001991
1663,ECK120009632,ECK120001990
1664,ECK120009632,ECK120001989
1665,ECK120009632,ECK120001988
1666,ECK120009633,ECK120001024
1667,ECK120009634,ECK120001024
1668,ECK120009635,ECK120003612
1669,ECK120009635,ECK120003611
1670,ECK120009636,ECK120001307
1671,ECK120009637,ECK120001307
1672,ECK120009638,ECK120001571
1673,ECK120009638,ECK120002043
1674,ECK120009639,ECK120001425
1675,ECK120009640,ECK120000946
1676,ECK120009641,ECK120000529
1677,ECK120009641,ECK120000534
1678,ECK120009641,ECK120000530
1679,ECK120009641,ECK120000533
1680,ECK120009641,ECK120000531
1681,ECK120009642,ECK120001323
1682,ECK120009642,ECK120000596
1683,ECK120009642,ECK120001403
1684,ECK120009643,ECK120000285
1685,ECK120009643,ECK120000286
1686,ECK120009644,ECK120000045
1687,ECK120009645,ECK120000748
1688,ECK120009646,ECK120000748
1689,ECK120009647,ECK120000748
1690,ECK120009648,ECK120000748
1691,ECK120009649,ECK120000127
1692,ECK120009649,ECK120000128
1693,ECK120009650,ECK120000005
1694,ECK120009650,ECK120000350
1695,ECK120009651,ECK120000373
1696,ECK120009651,ECK120000370
1697,ECK120009651,ECK120000372
1698,ECK120009652,ECK120000373
1699,ECK120009652,ECK120000370
1700,ECK120009652,ECK120000372
1701,ECK120009653,ECK120001324
1702,ECK120009653,ECK120001325
1703,ECK120009653,ECK120003625
1704,ECK120009654,ECK120000911
1705,ECK120009655,ECK120000377
1706,ECK120009656,ECK120000377
1707,ECK120009657,ECK120001033
1708,ECK120009657,ECK120000785
1709,ECK120009657,ECK120000165
1710,ECK120009658,ECK120000663
1711,ECK120009659,ECK120000663
1712,ECK120009660,ECK120001164
1713,ECK120009661,ECK120000161
1714,ECK120009661,ECK120000780
1715,ECK120009661,ECK120000779
1716,ECK120009662,ECK120000161
1717,ECK120009662,ECK120000780
1718,ECK120009662,ECK120000779
1719,ECK120009663,ECK120000780
1720,ECK120009663,ECK120000779
1721,ECK120009663,ECK120000161
1722,ECK120009664,ECK120000779
1723,ECK120009664,ECK120000161
1724,ECK120009664,ECK120000780
1725,ECK120009665,ECK120000161
1726,ECK120009665,ECK120000780
1727,ECK120009665,ECK120000779
1728,ECK120009666,ECK120001252
1729,ECK120009666,ECK120000802
1730,ECK120009666,ECK120000796
1731,ECK120009667,ECK120000796
1732,ECK120009667,ECK120001252
1733,ECK120009667,ECK120000802
1734,ECK120009668,ECK120000811
1735,ECK120009669,ECK120001625
1736,ECK120009669,ECK120001624
1737,ECK120009669,ECK120000889
1738,ECK120009669,ECK120002046
1739,ECK120009669,ECK120002047
1740,ECK120009670,ECK120001179
1741,ECK120009670,ECK120000375
1742,ECK120009671,ECK120002468
1743,ECK120009672,ECK120002546
1744,ECK120009673,ECK120002457
1745,ECK120009674,ECK120002499
1746,ECK120009674,ECK120002497
1747,ECK120009674,ECK120002551
1748,ECK120009675,ECK120002553
1749,ECK120009675,ECK120002554
1750,ECK120009676,ECK120002509
1751,ECK120009677,ECK120002555
1752,ECK120009677,ECK120002552
1753,ECK120009677,ECK120002556
1754,ECK120009677,ECK120002498
1755,ECK120009678,ECK120002502
1756,ECK120009678,ECK120002559
1757,ECK120009678,ECK120002504
1758,ECK120009679,ECK120002463
1759,ECK120009680,ECK120002464
1760,ECK120009681,ECK120002465
1761,ECK120009682,ECK120002459
1762,ECK120009683,ECK120002507
1763,ECK120009684,ECK120002488
1764,ECK120009685,ECK120002510
1765,ECK120009685,ECK120002484
1766,ECK120009685,ECK120002491
1767,ECK120009685,ECK120002460
1768,ECK120009686,ECK120001026
1769,ECK120009686,ECK120002543
1770,ECK120009686,ECK120002478
1771,ECK120009686,ECK120002549
1772,ECK120009686,ECK120002544
1773,ECK120009687,ECK120002482
1774,ECK120009687,ECK120002483
1775,ECK120009687,ECK120002480
1776,ECK120009688,ECK120002495
1777,ECK120009689,ECK120002473
1778,ECK120009689,ECK120002471
1779,ECK120009689,ECK120002501
1780,ECK120009689,ECK120002472
1781,ECK120009689,ECK120002470
1782,ECK120009689,ECK120002494
1783,ECK120009689,ECK120002500
1784,ECK120009690,ECK120002538
1785,ECK120009691,ECK120002535
1786,ECK120009692,ECK120002539
1787,ECK120009693,ECK120002550
1788,ECK120009693,ECK120002548
1789,ECK120009693,ECK120001005
1790,ECK120009694,ECK120002481
1791,ECK120009694,ECK120004450
1792,ECK120009694,ECK125229289
1793,ECK120009694,ECK120002496
1794,ECK120009695,ECK120002536
1795,ECK120009696,ECK120002455
1796,ECK120009696,ECK120002454
1797,ECK120009697,ECK120002537
1798,ECK120009697,ECK120002458
1799,ECK120009697,ECK120002462
1800,ECK120009697,ECK120002456
1801,ECK120009697,ECK120002461
1802,ECK120009698,ECK120002503
1803,ECK120009698,ECK120000658
1804,ECK120009698,ECK120000498
1805,ECK120009698,ECK120001161
1806,ECK120009699,ECK120002492
1807,ECK120009700,ECK120002508
1808,ECK120009701,ECK120002506
1809,ECK120009702,ECK120002490
1810,ECK120009702,ECK120002489
1811,ECK120009702,ECK120002493
1812,ECK120009703,ECK120000536
1813,ECK120009703,ECK120000022
1814,ECK120009703,ECK120000021
1815,ECK120009703,ECK120001076
1816,ECK120009704,ECK120000536
1817,ECK120009705,ECK120000922
1818,ECK120009705,ECK120000969
1819,ECK120009705,ECK120000923
1820,ECK120009705,ECK120000970
1821,ECK120009705,ECK120000971
1822,ECK120009705,ECK120000920
1823,ECK120009705,ECK120000921
1824,ECK120009705,ECK120000968
1825,ECK120009706,ECK120003918
1826,ECK120009706,ECK120003917
1827,ECK120009706,ECK120002216
1828,ECK120009707,ECK120000795
1829,ECK120009708,ECK120001055
1830,ECK120009708,ECK120002446
1831,ECK120009709,ECK120000032
1832,ECK120009710,ECK120000793
1833,ECK120009711,ECK120000793
1834,ECK120009712,ECK120000793
1835,ECK120009713,ECK120000793
1836,ECK120009714,ECK120000793
1837,ECK120009715,ECK120002708
1838,ECK120009716,ECK120001515
1839,ECK120009716,ECK120001516
1840,ECK120009716,ECK120001517
1841,ECK120009716,ECK120001518
1842,ECK120009717,ECK120000665
1843,ECK120009717,ECK120000263
1844,ECK120009718,ECK120000263
1845,ECK120009718,ECK120000665
1846,ECK120009719,ECK120000665
1847,ECK120009719,ECK120000263
1848,ECK120009720,ECK120001889
1849,ECK120009720,ECK120001888
1850,ECK120009720,ECK120001887
1851,ECK120009721,ECK120000307
1852,ECK120009721,ECK120000304
1853,ECK120009721,ECK120000308
1854,ECK120009721,ECK120001899
1855,ECK120009721,ECK120000309
1856,ECK120009721,ECK120000305
1857,ECK120009721,ECK120000302
1858,ECK120009722,ECK120000306
1859,ECK120009723,ECK120002402
1860,ECK120009723,ECK120000997
1861,ECK120009723,ECK120000677
1862,ECK120009724,ECK120000888
1863,ECK120009725,ECK120001397
1864,ECK120009726,ECK120000036
1865,ECK120009727,ECK120000250
1866,ECK120009728,ECK120000250
1867,ECK120009729,ECK120002061
1868,ECK120009729,ECK120001227
1869,ECK120009729,ECK120000611
1870,ECK120009729,ECK120002063
1871,ECK120009730,ECK120001761
1872,ECK120009730,ECK120001760
1873,ECK120009731,ECK120001760
1874,ECK120009731,ECK120001761
1875,ECK120009732,ECK120000250
1876,ECK120009733,ECK125256960
1877,ECK120009733,ECK120003918
1878,ECK120009733,ECK120003917
1879,ECK120009733,ECK120001827
1880,ECK120009733,ECK120002216
1881,ECK120009734,ECK120001014
1882,ECK120009734,ECK120001013
1883,ECK120009734,ECK120001015
1884,ECK120009735,ECK120004462
1885,ECK120009735,ECK120002428
1886,ECK120009736,ECK120002832
1887,ECK120009736,ECK120002833
1888,ECK120009736,ECK120002281
1889,ECK120009736,ECK120002831
1890,ECK120009737,ECK120001226
1891,ECK120009737,ECK120003225
1892,ECK120009737,ECK120000511
1893,ECK120009738,ECK120000511
1894,ECK120009739,ECK120001160
1895,ECK120009739,ECK120001159
1896,ECK120009739,ECK120000905
1897,ECK120009739,ECK120002503
1898,ECK120009739,ECK120000658
1899,ECK120009739,ECK120001161
1900,ECK120009739,ECK120000498
1901,ECK120009739,ECK120000734
1902,ECK120009740,ECK120002503
1903,ECK120009741,ECK120000057
1904,ECK120009742,ECK120000057
1905,ECK120009743,ECK120000057
1906,ECK120009744,ECK120000057
1907,ECK120009745,ECK120000057
1908,ECK120009746,ECK120000057
1909,ECK120009747,ECK120000057
1910,ECK120009748,ECK120000792
1911,ECK120009749,ECK120000652
1912,ECK120009750,ECK120000168
1913,ECK120009750,ECK120000169
1914,ECK120009751,ECK120002070
1915,ECK120009752,ECK120001239
1916,ECK120009752,ECK120000891
1917,ECK120009753,ECK120000727
1918,ECK120009753,ECK120001094
1919,ECK120009754,ECK120002065
1920,ECK120009754,ECK120001969
1921,ECK120009754,ECK120001970
1922,ECK120009754,ECK120001971
1923,ECK120009754,ECK120001972
1924,ECK120009754,ECK120001973
1925,ECK120009754,ECK120001974
1926,ECK120009754,ECK120001975
1927,ECK120009754,ECK120001976
1928,ECK120009754,ECK120002044
1929,ECK120009754,ECK120001977
1930,ECK120009754,ECK120001968
1931,ECK120009754,ECK120001966
1932,ECK120009754,ECK120001967
1933,ECK120009754,ECK120001965
1934,ECK120009755,ECK120000727
1935,ECK120009756,ECK120002159
1936,ECK120009757,ECK120003375
1937,ECK120009757,ECK120001446
1938,ECK120009758,ECK120003302
1939,ECK120009759,ECK120000390
1940,ECK120009759,ECK120000393
1941,ECK120009759,ECK120000388
1942,ECK120009760,ECK120000390
1943,ECK120009760,ECK120000393
1944,ECK120009761,ECK120000393
1945,ECK120009762,ECK120000393
1946,ECK120009763,ECK120003040
1947,ECK120009764,ECK120001504
1948,ECK120009764,ECK120001505
1949,ECK120009765,ECK120002329
1950,ECK120009765,ECK120002562
1951,ECK120009766,ECK120001288
1952,ECK120009766,ECK120002562
1953,ECK120009766,ECK120001289
1954,ECK120009767,ECK120001289
1955,ECK120009767,ECK120002562
1956,ECK120009768,ECK120001373
1957,ECK120009768,ECK120001374
1958,ECK120009769,ECK120001374
1959,ECK120009769,ECK120001373
1960,ECK120009770,ECK120002511
1961,ECK120009770,ECK120001157
1962,ECK120009770,ECK120001158
1963,ECK120009770,ECK120000014
1964,ECK120009770,ECK120002379
1965,ECK120009771,ECK120000848
1966,ECK120009771,ECK120000264
1967,ECK120009771,ECK120000823
1968,ECK120009771,ECK120000241
1969,ECK120009771,ECK120000685
1970,ECK120009772,ECK120000685
1971,ECK120009772,ECK120000241
1972,ECK120009773,ECK120000459
1973,ECK120009774,ECK120000460
1974,ECK120009775,ECK120000460
1975,ECK120009776,ECK120000460
1976,ECK120009777,ECK120000460
1977,ECK120009778,ECK120003313
1978,ECK120009778,ECK120003303
1979,ECK120009778,ECK120003312
1980,ECK120009778,ECK120003311
1981,ECK120009778,ECK120003310
1982,ECK120009778,ECK120003309
1983,ECK120009778,ECK120003308
1984,ECK120009778,ECK120003307
1985,ECK120009778,ECK120003306
1986,ECK120009778,ECK120003305
1987,ECK120009778,ECK120003304
1988,ECK120009779,ECK120003301
1989,ECK120009780,ECK120001485
1990,ECK120009781,ECK120001485
1991,ECK120009782,ECK120000826
1992,ECK120009782,ECK120001224
1993,ECK120009782,ECK120000564
1994,ECK120009783,ECK120000564
1995,ECK120009783,ECK120001224
1996,ECK120009783,ECK120000565
1997,ECK120009784,ECK120001224
1998,ECK120009784,ECK120000565
1999,ECK120009784,ECK120000564
2000,ECK120009785,ECK120000490
2001,ECK120009785,ECK120048853
2002,ECK120009785,ECK120004461
2003,ECK120009785,ECK120000486
2004,ECK120009785,ECK120000489
2005,ECK120009785,ECK120001244
2006,ECK120009785,ECK120000491
2007,ECK120009785,ECK120000494
2008,ECK120009786,ECK120000494
2009,ECK120009786,ECK120000490
2010,ECK120009786,ECK120000489
2011,ECK120009786,ECK120000486
2012,ECK120009786,ECK120004461
2013,ECK120009786,ECK120048853
2014,ECK120009786,ECK120000491
2015,ECK120009786,ECK120001244
2016,ECK120009787,ECK120000489
2017,ECK120009787,ECK120000486
2018,ECK120009787,ECK120000490
2019,ECK120009788,ECK120002511
2020,ECK120009789,ECK120000028
2021,ECK120009790,ECK120003090
2022,ECK120009790,ECK120003092
2023,ECK120009790,ECK120003091
2024,ECK120009791,ECK120003091
2025,ECK120009791,ECK120003092
2026,ECK120009791,ECK120003090
2027,ECK120009792,ECK120000434
2028,ECK120009792,ECK120000891
2029,ECK120009793,ECK120000434
2030,ECK120009793,ECK120000891
2031,ECK120009794,ECK120003214
2032,ECK120009795,ECK120001568
2033,ECK120009796,ECK120001568
2034,ECK120009797,ECK120002126
2035,ECK120009797,ECK120002568
2036,ECK120009798,ECK120001753
2037,ECK120009798,ECK120002080
2038,ECK120009799,ECK120002163
2039,ECK120009799,ECK120002161
2040,ECK120009799,ECK120002160
2041,ECK120009799,ECK120002165
2042,ECK120009799,ECK120002164
2043,ECK120009799,ECK120002167
2044,ECK120009799,ECK120002168
2045,ECK120009799,ECK120002162
2046,ECK120009799,ECK120002166
2047,ECK120009800,ECK120000236
2048,ECK120009800,ECK120000229
2049,ECK120009800,ECK120000819
2050,ECK120009801,ECK120000881
2051,ECK120009801,ECK120001103
2052,ECK120009802,ECK120001103
2053,ECK120009802,ECK120000881
2054,ECK120009803,ECK120004292
2055,ECK120009803,ECK120004293
2056,ECK120009804,ECK120001203
2057,ECK120009805,ECK120000080
2058,ECK120009806,ECK120003658
2059,ECK120009807,ECK120000723
2060,ECK120009807,ECK120000722
2061,ECK120009808,ECK120001064
2062,ECK120009808,ECK120001063
2063,ECK120009809,ECK120002449
2064,ECK120009810,ECK120000883
2065,ECK120009810,ECK120000853
2066,ECK120009811,ECK120003610
2067,ECK120009811,ECK120003609
2068,ECK120009812,ECK120003876
2069,ECK120009812,ECK120003875
2070,ECK120009812,ECK120003874
2071,ECK120009812,ECK120003873
2072,ECK120009812,ECK120003872
2073,ECK120009812,ECK120001255
2074,ECK120009812,ECK120001133
2075,ECK120009812,ECK120003877
2076,ECK120009812,ECK120003878
2077,ECK120009812,ECK120003879
2078,ECK120009812,ECK120003881
2079,ECK120009812,ECK120003880
2080,ECK120009813,ECK120003315
2081,ECK120009813,ECK120003314
2082,ECK120009814,ECK120000762
2083,ECK120009814,ECK120000763
2084,ECK120009814,ECK120000764
2085,ECK120009815,ECK120000763
2086,ECK120009815,ECK120000762
2087,ECK120009815,ECK120000764
2088,ECK120009816,ECK120000763
2089,ECK120009816,ECK120000762
2090,ECK120009816,ECK120000764
2091,ECK120009817,ECK120000410
2092,ECK120009818,ECK120000618
2093,ECK120009819,ECK120000883
2094,ECK120009819,ECK120000853
2095,ECK120009820,ECK120003524
2096,ECK120009821,ECK120001846
2097,ECK120009822,ECK120000007
2098,ECK120009822,ECK120000475
2099,ECK120009823,ECK120001130
2100,ECK120009824,ECK120001130
2101,ECK120009825,ECK120002334
2102,ECK120009826,ECK120001296
2103,ECK120009827,ECK120001296
2104,ECK120009828,ECK120002193
2105,ECK120009829,ECK120001254
2106,ECK120009829,ECK120001332
2107,ECK120009829,ECK120001693
2108,ECK120009829,ECK120001694
2109,ECK120009829,ECK120000588
2110,ECK120009829,ECK120000430
2111,ECK120009829,ECK120000429
2112,ECK120009829,ECK120000428
2113,ECK120009829,ECK120000431
2114,ECK120009830,ECK120000428
2115,ECK120009830,ECK120000429
2116,ECK120009830,ECK120001694
2117,ECK120009830,ECK120001693
2118,ECK120009830,ECK120001332
2119,ECK120009830,ECK120001254
2120,ECK120009830,ECK120000588
2121,ECK120009830,ECK120000430
2122,ECK120009830,ECK120000431
2123,ECK120009831,ECK120001948
2124,ECK120009832,ECK120001673
2125,ECK120009833,ECK120001673
2126,ECK120009834,ECK120000929
2127,ECK120009834,ECK120001084
2128,ECK120009834,ECK120000927
2129,ECK120009835,ECK120000985
2130,ECK120009835,ECK120001084
2131,ECK120009836,ECK120004466
2132,ECK120009836,ECK120000077
2133,ECK120009836,ECK120000070
2134,ECK120009836,ECK120001165
2135,ECK120009836,ECK120000198
2136,ECK120009836,ECK120001802
2137,ECK120009836,ECK120001019
2138,ECK120009837,ECK120000077
2139,ECK120009837,ECK120000070
2140,ECK120009837,ECK120001019
2141,ECK120009837,ECK120001802
2142,ECK120009837,ECK120004466
2143,ECK120009837,ECK120000198
2144,ECK120009837,ECK120001165
2145,ECK120009838,ECK120000198
2146,ECK120009838,ECK120001165
2147,ECK120009838,ECK120004466
2148,ECK120009838,ECK120001802
2149,ECK120009838,ECK120001019
2150,ECK120009839,ECK120001019
2151,ECK120009839,ECK120001802
2152,ECK120009839,ECK120004466
2153,ECK120009839,ECK120000198
2154,ECK120009840,ECK120001019
2155,ECK120009840,ECK120004466
2156,ECK120009840,ECK120001802
2157,ECK120009840,ECK120000198
2158,ECK120009841,ECK120004466
2159,ECK120009841,ECK120001802
2160,ECK120009841,ECK120001019
2161,ECK120010877,ECK120001809
2162,ECK120010877,ECK120001810
2163,ECK120010878,ECK120001493
2164,ECK120010881,ECK120002115
2165,ECK120010882,ECK120002004
2166,ECK120010883,ECK120000483
2167,ECK120010884,ECK120001765
2168,ECK120010885,ECK120001583
2169,ECK120010886,ECK120000315
2170,ECK120010887,ECK120001023
2171,ECK120010889,ECK120002689
2172,ECK120010889,ECK120003158
2173,ECK120010890,ECK120001499
2174,ECK120010890,ECK120001893
2175,ECK120010891,ECK120004149
2176,ECK120010892,ECK120000147
2177,ECK120010892,ECK120000143
2178,ECK120010892,ECK120000144
2179,ECK120010892,ECK120000976
2180,ECK120010892,ECK120000977
2181,ECK120010892,ECK120000146
2182,ECK120010893,ECK120003218
2183,ECK120010894,ECK120002134
2184,ECK120010895,ECK120002954
2185,ECK120010896,ECK120000582
2186,ECK120010897,ECK120002219
2187,ECK120010898,ECK120002219
2188,ECK120010899,ECK120002219
2189,ECK120010900,ECK120001386
2190,ECK120010902,ECK120004226
2191,ECK120010903,ECK120001189
2192,ECK120010904,ECK120002443
2193,ECK120010905,ECK120001567
2194,ECK120010906,ECK120001567
2195,ECK120010907,ECK120000518
2196,ECK120010907,ECK120002818
2197,ECK120010908,ECK120002316
2198,ECK120010908,ECK125122027
2199,ECK120010909,ECK120003014
2200,ECK120010910,ECK120002052
2201,ECK120010911,ECK120002052
2202,ECK120010912,ECK120002436
2203,ECK120010912,ECK120003808
2204,ECK120010913,ECK120001817
2205,ECK120010914,ECK120002869
2206,ECK120010914,ECK120002870
2207,ECK120010915,ECK120002194
2208,ECK120010917,ECK120004050
2209,ECK120010917,ECK120004049
2210,ECK120010917,ECK120004048
2211,ECK120010918,ECK120002360
2212,ECK120010919,ECK120000499
2213,ECK120010919,ECK120001209
2214,ECK120010919,ECK120000872
2215,ECK120010920,ECK120004150
2216,ECK120010921,ECK120001642
2217,ECK120010922,ECK120002584
2218,ECK120010923,ECK120002089
2219,ECK120010924,ECK120003816
2220,ECK120010925,ECK120001088
2221,ECK120010925,ECK120000825
2222,ECK120010926,ECK120000941
2223,ECK120010927,ECK120000766
2224,ECK120010927,ECK120004336
2225,ECK120010928,ECK120002840
2226,ECK120010928,ECK120000917
2227,ECK120010929,ECK120003598
2228,ECK120010930,ECK120003577
2229,ECK120010931,ECK120001806
2230,ECK120010931,ECK120001807
2231,ECK120010932,ECK120003786
2232,ECK120010933,ECK120003840
2233,ECK120010933,ECK120003841
2234,ECK120010936,ECK120002814
2235,ECK120010936,ECK120002815
2236,ECK120010936,ECK120002816
2237,ECK120010936,ECK120002817
2238,ECK120010940,ECK120001071
2239,ECK120010940,ECK120002331
2240,ECK120010941,ECK120003234
2241,ECK120010942,ECK120001059
2242,ECK120010943,ECK120000448
2243,ECK120010943,ECK120000310
2244,ECK120010943,ECK120001257
2245,ECK120010943,ECK120000538
2246,ECK120010944,ECK120000310
2247,ECK120010945,ECK120002364
2248,ECK120010946,ECK120002364
2249,ECK120010947,ECK120002289
2250,ECK120010948,ECK120002713
2251,ECK120010949,ECK120004163
2252,ECK120010949,ECK120004162
2253,ECK120010950,ECK120003921
2254,ECK120010951,ECK120002290
2255,ECK120010952,ECK120004098
2256,ECK120010953,ECK120001521
2257,ECK120010954,ECK120001521
2258,ECK120010955,ECK120000974
2259,ECK120010955,ECK120001521
2260,ECK120010955,ECK120000684
2261,ECK120010958,ECK120002830
2262,ECK120010959,ECK120001554
2263,ECK120010960,ECK120003238
2264,ECK120010961,ECK120003915
2265,ECK120010962,ECK120002086
2266,ECK120010962,ECK120002045
2267,ECK120010963,ECK120002564
2268,ECK120010968,ECK125242747
2269,ECK120010968,ECK120001498
2270,ECK120010970,ECK120001451
2271,ECK120010972,ECK120001967
2272,ECK120010972,ECK120001971
2273,ECK120010972,ECK120001970
2274,ECK120010972,ECK120001969
2275,ECK120010972,ECK120001965
2276,ECK120010972,ECK120001966
2277,ECK120010972,ECK120001968
2278,ECK120010972,ECK120002065
2279,ECK120010978,ECK125242747
2280,ECK120010978,ECK120001498
2281,ECK120010978,ECK120002123
2282,ECK120010978,ECK120002124
2283,ECK120010981,ECK120001532
2284,ECK120010981,ECK120001326
2285,ECK120010982,ECK120004415
2286,ECK120010982,ECK120004416
2287,ECK120010983,ECK120002005
2288,ECK120010983,ECK120001731
2289,ECK120010984,ECK120003414
2290,ECK120010985,ECK120002091
2291,ECK120010986,ECK120003111
2292,ECK120011048,ECK120000200
2293,ECK120011049,ECK120000131
2294,ECK120011050,ECK120000456
2295,ECK120011051,ECK120000201
2296,ECK120011052,ECK120000761
2297,ECK120011053,ECK120000687
2298,ECK120011054,ECK120000518
2299,ECK120011055,ECK120000803
2300,ECK120011056,ECK120000029
2301,ECK120011057,ECK120000088
2302,ECK120011058,ECK120000383
2303,ECK120011059,ECK120000092
2304,ECK120011060,ECK120001112
2305,ECK120011060,ECK120000800
2306,ECK120011061,ECK120000559
2307,ECK120011062,ECK120000943
2308,ECK120011063,ECK120001246
2309,ECK120011063,ECK120000701
2310,ECK120011063,ECK120000702
2311,ECK120011063,ECK120000433
2312,ECK120011064,ECK120000499
2313,ECK120011065,ECK120000692
2314,ECK120011066,ECK120003553
2315,ECK120011066,ECK120000360
2316,ECK120011067,ECK120001052
2317,ECK120011068,ECK120000035
2318,ECK120011069,ECK120000404
2319,ECK120011070,ECK120000268
2320,ECK120011071,ECK120000446
2321,ECK120011072,ECK120000449
2322,ECK120011073,ECK120000031
2323,ECK120011074,ECK120000252
2324,ECK120011074,ECK120000801
2325,ECK120011075,ECK120000252
2326,ECK120011075,ECK120000801
2327,ECK120011076,ECK120000042
2328,ECK120011079,ECK120000675
2329,ECK120011080,ECK120000162
2330,ECK120011081,ECK120000162
2331,ECK120011082,ECK120000819
2332,ECK120011083,ECK120000819
2333,ECK120011084,ECK120001020
2334,ECK120011085,ECK120001020
2335,ECK120011086,ECK120002284
2336,ECK120011086,ECK120000836
2337,ECK120011087,ECK120002540
2338,ECK120011088,ECK120000194
2339,ECK120011089,ECK120000747
2340,ECK120011090,ECK120001259
2341,ECK120011091,ECK120001184
2342,ECK120011091,ECK120000122
2343,ECK120011093,ECK120000863
2344,ECK120011093,ECK120000855
2345,ECK120011093,ECK120000885
2346,ECK120011093,ECK120000886
2347,ECK120011093,ECK120000862
2348,ECK120011093,ECK120000864
2349,ECK120011096,ECK120001269
2350,ECK120011096,ECK120000934
2351,ECK120011097,ECK120000535
2352,ECK120011098,ECK120003142
2353,ECK120011098,ECK120003141
2354,ECK120011098,ECK120003139
2355,ECK120011098,ECK120003140
2356,ECK120011099,ECK120000673
2357,ECK120011100,ECK120000673
2358,ECK120011101,ECK120001002
2359,ECK120011102,ECK120001002
2360,ECK120011103,ECK120001002
2361,ECK120011104,ECK120001002
2362,ECK120011105,ECK120001002
2363,ECK120011106,ECK120004261
2364,ECK120011107,ECK120004261
2365,ECK120011108,ECK120000360
2366,ECK120011109,ECK120000360
2367,ECK120011110,ECK120000360
2368,ECK120011111,ECK120002877
2369,ECK120011111,ECK120001496
2370,ECK120011112,ECK120000341
2371,ECK120011113,ECK120000341
2372,ECK120011114,ECK120000341
2373,ECK120011115,ECK120002853
2374,ECK120011116,ECK120002853
2375,ECK120011117,ECK120000963
2376,ECK120011118,ECK120002479
2377,ECK120011119,ECK120000133
2378,ECK120011120,ECK120001947
2379,ECK120011121,ECK120003228
2380,ECK120011121,ECK120001556
2381,ECK120011122,ECK120002316
2382,ECK120011122,ECK125122027
2383,ECK120011123,ECK120002868
2384,ECK120011124,ECK120000543
2385,ECK120011125,ECK120000543
2386,ECK120011126,ECK120000694
2387,ECK120011127,ECK120001302
2388,ECK120011137,ECK120001302
2389,ECK120011138,ECK120000104
2390,ECK120011139,ECK120001132
2391,ECK120011140,ECK120003255
2392,ECK120011141,ECK120001308
2393,ECK120011151,ECK120001061
2394,ECK120011153,ECK120000745
2395,ECK120011154,ECK120001062
2396,ECK120011157,ECK120000737
2397,ECK120011159,ECK120001473
2398,ECK120011162,ECK120001677
2399,ECK120011163,ECK120001677
